"","spp","X.x","fbsci","maxlength","mortalitywild","fecundity","fecundity_mean","maturitylength","maturitylength_mean","maturityage","maturityage_mean","numberofspawningcycles","reproductiveseasonlength","fertilization","reproductionmode","spawningground","batchspawner","parentalcare","larvaesize","larvae_mean","X.y","CommonName","Source","Country","Site","lat","lon","stockid","CollectionYear","MarkerName","n","bp","He","Hese","Pi","Pise","file"
"922","Hyperoglyphe antarctica",118,"Hyperoglyphe antarctica",140,15,NA,NA,"c(61, 62)",61.5,"c(5, 6)",5.5,NA,NA,NA,"dioecism","c(NA, NA, NA, NA)",0,NA,NA,NA,926,"Bluenose warehou","Robinson et. al 2008 Marine and Freshwater Research 59:502-514","New Zealand","NZ",-38,172,"BNSNZ","","control region",40,"208",0.885,NA,0.017,NA,"mtdna101"
"923","Isurus oxyrinchus",119,"Isurus oxyrinchus",445,32,"4",4,"c(280, 195, NA, NA, 280, 195, 275, 180, 275, 180, NA, NA, NA, NA)",232.5,"c(NA, NA, NA, NA, NA, NA, 19, 7, NA, NA, NA, 18, NA, 13)",14.25,NA,NA,"internal (oviduct)","dioecism",NA,0,1,NA,NA,927,"Shortfin mako","Vella, Vella & Schembri (2017) Marine Genomics 36:17-23","","Malta",35.951019,14.361835,NA,"2003-2017","cytochrome c oxidase subunit I",9,"610",0.778,0.11,0.0052,0.0034,"mtdna103"
"924","Isurus oxyrinchus",119,"Isurus oxyrinchus",445,32,"4",4,"c(280, 195, NA, NA, 280, 195, 275, 180, 275, 180, NA, NA, NA, NA)",232.5,"c(NA, NA, NA, NA, NA, NA, 19, 7, NA, NA, NA, 18, NA, 13)",14.25,NA,NA,"internal (oviduct)","dioecism",NA,0,1,NA,NA,928,"Shortfin mako","Vella, Vella & Schembri (2017) Marine Genomics 36:17-23","","Malta",35.951019,14.361835,NA,"2003-2017","ND2",9,"990",0.75,0.112,0.0022,0.0015,"mtdna103"
"925","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,929,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Republic of Maldives","Maldives",4.33333333333333,73.15,"SKJCIO","2003","ATPase 6, 14",27,"540",0.649,NA,0.01,NA,"mtdna101"
"926","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,930,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Srilanka","Kalmunei",7.13333333333333,82.4833333333333,"SKJCIO","2003","ATPase 6, 11",54,"540",0.797,NA,0.011,NA,"mtdna101"
"927","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,931,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Srilanka","Laccadive",11.0166666666667,72.5166666666667,"SKJCIO","2003","ATPase 6, 13",48,"540",0.733,NA,0.007,NA,"mtdna101"
"928","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,932,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Srilanka","Negombo",6.95,79.3,"SKJCIO","2003","ATPase 6, 8",53,"540",0.706,NA,0.005,NA,"mtdna101"
"929","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,933,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Srilanka","Tangalle",5.7,81.2333333333333,"SKJCIO","2003","ATPase 6, 10",41,"540",0.431,NA,0.002,NA,"mtdna101"
"930","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,934,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Srilanka","Trincomalee",8.96666666666667,81.85,"SKJCIO","2003","ATPase 6, 12",49,"540",0.669,NA,0.005,NA,"mtdna101"
"931","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,935,"Skipjack tuna","Dammannagoda et al. 2011 Canadian Journal of Fisheries and Aquatic Sciences 68:210-223","Srilanka","Weligama",5.56666666666667,80.3,"SKJCIO","2003","ATPase 6, 9",52,"540",0.8,NA,0.006,NA,"mtdna101"
"932","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,936,"Skipjack tuna","Menezez et al. 2012 Journal of Fish Biology 80:2198-2212","Coast of India ","Kochi",9.58,76.17,"SKJCIO","","control region",46,"580",1,NA,0.115,NA,"mtdna101"
"933","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,937,"Skipjack tuna","Menezez et al. 2012 Journal of Fish Biology 80:2198-2212","Coast of India ","Minicoy",8.1,73,"SKJCIO","","control region",50,"580",1,NA,0.101,NA,"mtdna101"
"934","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,938,"Skipjack tuna","Menezez et al. 2012 Journal of Fish Biology 80:2198-2212","Coast of India ","Pondicherry",11.56,79.53,"SKJCIO","","control region",48,"580",1,NA,0.105,NA,"mtdna101"
"935","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,939,"Skipjack tuna","Menezez et al. 2012 Journal of Fish Biology 80:2198-2212","Coast of India ","Port Blair ",11.41,92.43,"SKJCIO","","control region",59,"580",1,NA,0.131,NA,"mtdna101"
"936","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,940,"Skipjack tuna","Menezez et al. 2012 Journal of Fish Biology 80:2198-2212","Coast of India ","Veraval",20.53,70.26,"SKJCIO","","control region",37,"580",1,NA,0.114,NA,"mtdna101"
"937","Katsuwonus pelamis",120,"Katsuwonus pelamis",110,12,"c(80000, NA, 1e+06, 61516, 205947)",336865.75,"c(NA, NA, 43.5, NA, 40, 40, NA, 40, 51)",42.9,"c(NA, NA, NA, NA, NA, 1, NA, NA, NA)",1,"Variable throughout range","7.6 months","external","dioecism","c(NA, NA, NA, NA, NA)",-1,3,NA,NA,941,"Skipjack tuna","Menezez et al. 2012 Journal of Fish Biology 80:2198-2212","Coast of India ","Vizag ",17.42,83.2,"SKJCIO","","control region",75,"580",1,NA,0.113,NA,"mtdna101"
"938","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,942,"Bluestreak cleaner wrasse","Drew et. al 2008 Conservation Biology 22(4):965-975","Fiji","Central Fiji",-17.3,178.9,NA,"","control region",16,"384",NA,NA,0.02,0.0025,"mtdna101"
"939","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,943,"Bluestreak cleaner wrasse","Drew et. al 2008 Conservation Biology 22(4):965-975","Indonesia","Teluk Cenderawasih",-1.05,134.7,NA,"","control region",14,"384",NA,NA,0.01,0.002672612,"mtdna101"
"940","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,944,"Bluestreak cleaner wrasse","Sims et al. 2014 Coral Reefs 33:223-233","Australia","Christmas Island",-10.452862,105.629646,NA,"","control region",7,"",1,NA,0.00026,NA,"mtdna102"
"941","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,945,"Bluestreak cleaner wrasse","Sims et al. 2014 Coral Reefs 33:223-233","Australia","Cocos-Keeling Island",-12.142004,96.89085,NA,"","control region",5,"",1,NA,2e-04,NA,"mtdna102"
"942","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,946,"Bluestreak cleaner wrasse","Sims et al. 2014 Coral Reefs 33:223-233","Australia","Heron Island",-23.441783,151.914621,NA,"","control region",32,"",0.75,NA,0.00011,NA,"mtdna102"
"943","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,947,"Bluestreak cleaner wrasse","Sims et al. 2014 Coral Reefs 33:223-233","Australia","Lizard Island",-14.659536,145.465486,NA,"","control region",18,"",0.83,NA,0.00013,NA,"mtdna102"
"944","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,948,"Bluestreak cleaner wrasse","Sims et al. 2014 Coral Reefs 33:223-233","Saudi Arabia","Red Sea",22.292288,39.078065,NA,"","control region",4,"",1,NA,0.00021,NA,"mtdna102"
"945","Labroides dimidiatus",121,"Labroides dimidiatus",14,4,NA,NA,NA,NA,NA,NA,NA,NA,"external","protogyny",NA,0,1,NA,NA,949,"Bluestreak cleaner wrasse","Sims et al. 2014 Coral Reefs 33:223-233","Seychelles","Seychelles",-4.659087,55.423616,NA,"","control region",9,"",1,NA,0.00023,NA,"mtdna102"
"946","Larabicus quadrilineatus",122,"Larabicus quadrilineatus",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,NA,NA,NA,950,"Fourline wrasse","Froukh Koschzius 2007","Egypt","Tor",28.26,33.551447,NA,"2003","control region",48,"369",0.92,NA,0.0064,NA,"mtdna101"
"947","Larabicus quadrilineatus",122,"Larabicus quadrilineatus",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,NA,NA,NA,951,"Fourline wrasse","Froukh Koschzius 2007","Jordan","Aqaba",29.52,34.963512,NA,"2003","control region",52,"369",0.8,NA,0.0038,NA,"mtdna101"
"948","Larabicus quadrilineatus",122,"Larabicus quadrilineatus",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,NA,NA,NA,952,"Fourline wrasse","Froukh Koschzius 2007","Saudi Arabia","Lith",20.18,39.916108,NA,"2003","control region",39,"369",0.95,NA,0.0082,NA,"mtdna101"
"949","Larabicus quadrilineatus",122,"Larabicus quadrilineatus",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,NA,NA,NA,953,"Fourline wrasse","Froukh Koschzius 2007","Saudi Arabia","Thuwal",22.19,38.900958,NA,"2003","control region",46,"369",0.86,NA,0.0054,NA,"mtdna101"
"950","Larabicus quadrilineatus",122,"Larabicus quadrilineatus",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"external","dioecism",NA,0,NA,NA,NA,954,"Fourline wrasse","Froukh Koschzius 2007","Yemen","Hodeidah",14.8,42.864672,NA,"2003","control region",52,"369",0.95,NA,0.0079,NA,"mtdna101"
"951","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,"Yellow croaker","Xiao et al. 2015 Mitochondrial DNA 26:409-419","China","BHG1",40.25,121.75,NA,"2007","control region",24,"433",0.986,NA,0.014,NA,"mtdna102"
"952","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956,"Yellow croaker","Xiao et al. 2015 Mitochondrial DNA 26:409-419","China","BHG2",39.75,120.75,NA,"2007","control region",23,"433",0.972,NA,0.014,NA,"mtdna102"
"953","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,"Yellow croaker","Xiao et al. 2015 Mitochondrial DNA 26:409-419","China","DY",37.3166666666667,119.75,NA,"2009","control region",13,"433",1,NA,0.016,NA,"mtdna102"
"954","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958,"Yellow croaker","Xiao et al. 2015 Mitochondrial DNA 26:409-419","China","WH",37.3333333333333,122.5,NA,"2009","control region",21,"433",0.995,NA,0.019,NA,"mtdna102"
"955","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959,"Yellow croaker","Xiao et al. 2015 Mitochondrial DNA 26:409-419","China","YS1",36.1333333333333,122.166666666667,NA,"2005","control region",13,"433",1,NA,0.013,NA,"mtdna102"
"956","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,960,"Yellow croaker","Xiao et al. 2015 Mitochondrial DNA 26:409-419","China","YS2",33.9666666666667,122.433333333333,NA,"2004","control region",21,"433",0.975,NA,0.014,NA,"mtdna102"
"957","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","A",37.2833333333333,123.916666666667,NA,"2003","control region",7,"457",0.95,0.034016803,0.01,0.002267787,"mtdna101"
"958","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","B",36.1333333333333,122.166666666667,NA,"2005","control region",13,"457",1,0.008320503,0.014,0.002218801,"mtdna101"
"959","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","C",35.3166666666667,121.333333333333,NA,"2005","control region",11,"457",0.98,0.015075567,0.016,0.002713602,"mtdna101"
"960","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","D",35.2666666666667,123.95,NA,"2003","control region",11,"457",1,0.012060454,0.013,0.002412091,"mtdna101"
"961","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","E ",33.9666666666667,122.433333333333,NA,"2004","control region",21,"457",0.96,0.006546537,0.013,0.001527525,"mtdna101"
"962","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","F ",33.1666666666667,124.666666666667,NA,"2005","control region",12,"457",0.98,0.011547005,0.011,0.001732051,"mtdna101"
"963","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","G",32.3333333333333,123.466666666667,NA,"2005","control region",18,"457",0.98,0.007071068,0.016,0.00212132,"mtdna101"
"964","Larimichthys polyactis",123,"Larimichthys polyactis",40,23,"14729",14729,"c(NA, NA, NA)",NA,"c(NA, NA, NA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,"Yellow croaker","Xiao et. al 2009 Environmental Biology of Fishes 85:303-314","East China Sea","H",30.5,124.083333333333,NA,"2005","control region",21,"457",0.99,0.004364358,0.016,0.001963961,"mtdna101"
"965","Lepidorhombus boscii",124,"Lepidorhombus boscii",40,NA,"119390",119390,"c(NA, NA, NA, NA)",NA,"c(NA, NA, NA, 1)",1,"one clear seasonal peak per year","3.5 months","external","dioecism","c(NA, NA)",0,3,NA,NA,969,"Four-spotted megrim","Campo & Garcia-Vazquez. 2010 Journal of Sea Research 64:360-368","France","Western Coast",46,-5,NA,"2001","control region",30,"438",0.8391,0.065,0.0043,NA,"mtdna101"
"966","Lepidorhombus boscii",124,"Lepidorhombus boscii",40,NA,"119390",119390,"c(NA, NA, NA, NA)",NA,"c(NA, NA, NA, 1)",1,"one clear seasonal peak per year","3.5 months","external","dioecism","c(NA, NA)",0,3,NA,NA,970,"Four-spotted megrim","Campo & Garcia-Vazquez. 2010 Journal of Sea Research 64:360-368","Ireland","Southern Ireland",50,-10,NA,"2001","control region",34,"438",0.8556,0.0588,0.0045,NA,"mtdna101"
"967","Lepidorhombus boscii",124,"Lepidorhombus boscii",40,NA,"119390",119390,"c(NA, NA, NA, NA)",NA,"c(NA, NA, NA, 1)",1,"one clear seasonal peak per year","3.5 months","external","dioecism","c(NA, NA)",0,3,NA,NA,971,"Four-spotted megrim","Campo & Garcia-Vazquez. 2010 Journal of Sea Research 64:360-368","Mediterranean","Aegean Sea",37.8,25.4,NA,"2001","control region",30,"438",0.7379,0.0686,0.0026,NA,"mtdna101"
"968","Lepidorhombus boscii",124,"Lepidorhombus boscii",40,NA,"119390",119390,"c(NA, NA, NA, NA)",NA,"c(NA, NA, NA, 1)",1,"one clear seasonal peak per year","3.5 months","external","dioecism","c(NA, NA)",0,3,NA,NA,972,"Four-spotted megrim","Campo & Garcia-Vazquez. 2010 Journal of Sea Research 64:360-368","Portugal","Atlantic",39,-10,"FMEG8c9a","2001","control region",34,"438",0.9091,0.0412,0.0046,NA,"mtdna101"
"969","Lepidorhombus boscii",124,"Lepidorhombus boscii",40,NA,"119390",119390,"c(NA, NA, NA, NA)",NA,"c(NA, NA, NA, 1)",1,"one clear seasonal peak per year","3.5 months","external","dioecism","c(NA, NA)",0,3,NA,NA,973,"Four-spotted megrim","Campo & Garcia-Vazquez. 2010 Journal of Sea Research 64:360-368","Spain","Cantabric Sea",44,-6,"FMEG8c9a","2001","control region",35,"438",0.805,0.0642,0.0034,NA,"mtdna101"
"970","Lethrinus harak",125,"Lethrinus harak",50,15,NA,NA,"c(NA, NA)",NA,"c(NA, 1)",1,NA,"10 months","external","protogyny","c(""shelf"", ""coastal"")",0,NA,NA,NA,974,"Thumbprint emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Madagascar","Belo sur Mer",-20.737358,43.995694,NA,"2009-2012","cytochrome c oxidase subunit I",42,"486",0.47,NA,0.009,NA,"mtdna102"
"971","Lethrinus harak",125,"Lethrinus harak",50,15,NA,NA,"c(NA, NA)",NA,"c(NA, 1)",1,NA,"10 months","external","protogyny","c(""shelf"", ""coastal"")",0,NA,NA,NA,975,"Thumbprint emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Mauritius","Mahebourg",-20.406609,57.712051,NA,"2009-2012","cytochrome c oxidase subunit I",22,"486",0.42,NA,8e-04,NA,"mtdna102"
"972","Lethrinus harak",125,"Lethrinus harak",50,15,NA,NA,"c(NA, NA)",NA,"c(NA, 1)",1,NA,"10 months","external","protogyny","c(""shelf"", ""coastal"")",0,NA,NA,NA,976,"Thumbprint emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Mozambique","Pemba",-12.969427,40.488202,NA,"2009-2012","cytochrome c oxidase subunit I",22,"486",0.39,NA,0.008,NA,"mtdna102"
"973","Lethrinus harak",125,"Lethrinus harak",50,15,NA,NA,"c(NA, NA)",NA,"c(NA, 1)",1,NA,"10 months","external","protogyny","c(""shelf"", ""coastal"")",0,NA,NA,NA,977,"Thumbprint emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Tanzania","Zanzibar",-6.160199,39.185947,NA,"2009-2012","cytochrome c oxidase subunit I",18,"486",0.63,NA,0.0015,NA,"mtdna102"
"974","Lethrinus mahsena",126,"Lethrinus mahsena",65,27,"26700",26700,"c(19, NA)",19,"c(3, NA)",3,"Throughout the year, but peaking once","2 months","external","protogyny","c(""coastal"", NA)",0,3,NA,NA,978,"Sky emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Madagascar","Belo sur Mer",-20.737358,43.995694,NA,"2009-2012","cytochrome c oxidase subunit I",5,"486",0.6,NA,0.0012,NA,"mtdna102"
"975","Lethrinus mahsena",126,"Lethrinus mahsena",65,27,"26700",26700,"c(19, NA)",19,"c(3, NA)",3,"Throughout the year, but peaking once","2 months","external","protogyny","c(""coastal"", NA)",0,3,NA,NA,979,"Sky emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Maruitius","Mahebourg",-20.406609,57.712051,NA,"2009-2012","cytochrome c oxidase subunit I",18,"486",0.54,NA,0.0017,NA,"mtdna102"
"976","Lethrinus mahsena",126,"Lethrinus mahsena",65,27,"26700",26700,"c(19, NA)",19,"c(3, NA)",3,"Throughout the year, but peaking once","2 months","external","protogyny","c(""coastal"", NA)",0,3,NA,NA,980,"Sky emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Mozambique","Maputo",-25.953005,32.62303,NA,"2009-2012","cytochrome c oxidase subunit I",6,"486",0.6,NA,0.0018,NA,"mtdna102"
"977","Lethrinus mahsena",126,"Lethrinus mahsena",65,27,"26700",26700,"c(19, NA)",19,"c(3, NA)",3,"Throughout the year, but peaking once","2 months","external","protogyny","c(""coastal"", NA)",0,3,NA,NA,981,"Sky emperor","Healey et al. 2017 Ecology & Evolution 10.1002/ece3.3775","Tanzania","Zanzibar",-6.160199,39.185947,NA,"2009-2012","cytochrome c oxidase subunit I",18,"486",0.57,NA,0.0016,NA,"mtdna102"
"978","Lethrinus nebulosus",127,"Lethrinus nebulosus",87,28,NA,NA,"c(NA, NA, NA, NA, 32.5, 28, 40.8, 35.5, 46, 40, NA, NA)",37.13333333,"c(NA, NA, NA, NA, 4, NA, 7, 6, NA, NA, NA, NA)",5.666666667,"throughout the year, but peaking once","9.3 months","external","dioecism","c(NA, NA, NA, NA, NA, NA)",0,3,"1.86",1.86,982,"Spangled emperor","Healey et al. 2018 ICES Journal of Marine Science 75:1465-1472","Kenya","Kenya",-4,40,NA,"2011-2012","control region",29,"421",0.998,NA,0.0498,NA,"mtdna102"
